335;холмогоры
336;шенкурск
337;яренск
338;астрахань
339;ахтубинск
340;верхний баскунчак
341;володарский
342;енотаевка
343;икряное
344;камызяк
345;капустин яр
346;красный яр
347;лиман
348;началово
349;харабали
350;черный яр
351;аксаково
352;амзя
353;аскино
354;баймак
355;бакалы
356;белебей
357;белорецк
358;бижбуляк
359;бирск
360;благовещенск
361;большеустьикинское
362;бураево
363;верхнеяркеево
364;верхние киги
365;верхние татышлы
366;верхний авзян
367;давлеканово
368;дуван
369;дюртюли
370;ермекеево
371;ермолаево
372;зилаир
373;зирган
374;иглино
375;инзер
376;исянгулово
377;ишимбай
378;кананикольское
379;кандры
380;караидель
381;караидельский
382;киргизмияки
383;красноусольский
384;кумертау
385;кушнаренково
386;малояз
387;мелеуз
388;месягутово
389;мраково
390;нефтекамск
391;октябрьский
392;раевский
393;салават
394;сибай
395;старобалтачево
396;старосубхангулово
397;стерлибашево
398;стерлитамак
399;туймазы
400;уфа
401;учалы
402;федоровка
403;чекмагуш
404;чишмы
405;шаран
406;янаул
407;алексеевка
408;белгород
409;борисовка
410;валуйки
411;вейделевка
412;волоконовка
413;грайворон
414;губкин
415;ивня
416;короча
417;красногвардейское
418;новый оскол
419;ракитное
420;ровеньки
421;старый оскол
422;строитель
423;чернянка
424;шебекино
425;алтухово
426;белая березка
427;белые берега
428;большое полпино
429;брянск
430;бытошь
431;выгоничи
432;вышков
433;гордеевка
434;дубровка
435;дятьково
436;жирятино
437;жуковка
438;злынка
439;ивот
440;карачев
441;клетня
442;климово
443;клинцы
444;кокаревка
445;комаричи
446;красная гора
447;локоть
448;мглин
449;навля
450;новозыбков
451;погар
452;почеп
453;ржаница
454;рогнедино
455;севск
456;стародуб
457;суземка
458;сураж
459;трубчевск
460;унеча
461;бабушкин
462;багдарин
463;баргузин
464;баянгол
465;бичура
466;выдрино
467;гусиное озеро
468;гусиноозерск
469;заиграево
470;закаменск
471;иволгинск
472;илька
473;кабанск
474;каменск
475;кижинга
476;курумкан
477;кырен
478;кяхта
479;монды
480;мухоршибирь
481;нижнеангарск
482;орлик
483;петропавловка
484;романовка
485;северобайкальск
486;селенгинск
487;сосновоозерское
488;таксимо
489;турунтаево
490;уланудэ
491;хоринск
492;александров
493;андреево
494;анопино
495;бавлены
496;балакирево
497;боголюбово
498;великодворский
499;вербовский
500;владимир
501;вязники
502;городищи
503;гороховец
504;гусевский
505;гусь хрустальный
506;золотково
507;иванищи
508;камешково
509;карабаново
510;киржач
511;ковров
512;кольчугино
513;красная горбатка
514;меленки
515;муром
516;петушки
517;покров
518;собинка
519;судогда
520;суздаль
521;юрьевпольский
522;алексеевская
523;алущевск
524;быково
525;волгоград
526;волжский
527;городище
528;дубовка
529;елань
530;жирновск
531;иловля
532;калачнадону
533;камышин
534;кириллов
535;клетский
536;котельниково
537;котово
538;кумылженская
539;ленинск
540;михайловка
541;нехаевский
542;николаевск
543;новоаннинский
544;новониколаевский
545;ольховка
546;палласовка
547;рудня
548;светлый яр
549;серафимович
550;средняя ахтуба
551;сталинград
552;старая полтавка
553;суровикино
554;урюпинск
555;фролово
556;чернышковский
557;бабаево
558;белозерск
559;великий устюг
560;верховажье
561;вожега
562;вологда
563;вохтога
564;вытегра
565;грязовец
566;кадников
567;кадуй
568;кичменгский городок
569;липин бор
570;никольск
571;нюксеница
572;сокол
573;сямжа
574;тарногский городок
575;тотьма
576;устюжна
577;харовск
578;чагода
579;череповец
580;шексна
581;шуйское
582;анна
583;бобров
584;богучар
585;борисоглебск
586;бутурлиновка
587;верхний мамон
588;верхняя хава
589;воробьевка
590;воронеж
591;грибановский
592;давыдовка
593;еланьколеновский
594;калач
595;кантемировка
596;лиски
597;нижнедевицк
598;новая усмань
599;новохоперск
600;ольховатка
601;острогожск
602;павловск
603;панино
604;петропавловка
605;поворино
606;подгоренский
607;рамонь
608;репьевка
609;россошь
610;семилуки
611;таловая
612;терновка
613;хохольский
614;эртиль
615;нововоронеж
616;агвали
617;акуша
618;ахты
619;ачису
620;бабаюрт
621;бежта
622;ботлих
623;буйнакск
624;вачи
625;гергебиль
626;гуниб
627;дагестанские огни
628;дербент
629;дылым
630;ершовка
631;избербаш
632;карабудахкент
633;карата
634;каспийск
635;касумкент
636;кизилюрт
637;кизляр
638;кочубей
639;кумух
640;курах
641;магарамкент
642;маджалис
643;махачкала
644;мехельта
645;новолакское
646;рутул
647;советское
648;тарумовка
649;тереклимектеб
650;тлярата
651;тпиг
652;уркарах
653;хасавюрт
654;хив
655;хунзах
656;цуриб
657;южносухокумск
658;биробиджан
659;архиповка
660;верхний ландех
661;вичуга
662;гаврилов посад
663;долматовский
664;дуляпино
665;заволжск
666;заречный
667;иваново
668;иваньковский
669;ильинскоехованское
670;каминский
671;кинешма
672;комсомольск
673;кохма
674;лух
675;палех
676;пестяки
677;приволжск
678;пучеж
679;родники
680;савино
681;сокольское
682;тейково
683;фурманов
684;шуя
685;южа
686;юрьевец
687;алексеевск
688;алзамай
689;алыгжер
690;ангарск
691;артемовский
692;атагай
693;байкал
694;байкальск
695;балаганск
696;баяндай
697;бирюсинск
698;бодайбо
699;большая речка
700;большой луг
701;бохан
702;братск
703;видим
704;витимский
705;вихоревка
706;еланцы
707;ербогачен
708;железногорскилимский
709;жигалово
710;забитуй
711;залари
712;звездный
713;зима
714;иркутск
715;казачинское
716;качуг
717;квиток
718;киренск
719;куйтун
720;култук
721;кутулик
722;мама
723;нижнеудинск
724;оса
725;саянск
726;слюдянка
727;тайшет
728;тулун
729;усольесибирское
730;устьилимск
731;устькут
732;устьордынский
733;устьуда
734;черемхово
735;чунский
736;шелехов
737;баксан
738;майский
739;нальчик
740;нарткала
741;прохладный
742;советское
743;терек
744;тырныауз
745;чегемпервый
746;багратионовск
747;балтийск
748;гвардейск
749;гурьевск
750;гусев
751;железнодорожный
752;зеленоградск
753;знаменск
754;кёнигсберг
755;калининград
756;кенисберг
757;краснознаменск
758;мамоново
759;неман
760;нестеров
761;озерск
762;полесск
763;правдинск
764;светлогорск
765;светлый
766;славск
767;советск
768;черняховск
769;аршань
770;каспийский
771;комсомольский
772;малые дербеты
773;приютное
774;советское
775;троицкое
776;утта
777;цаганаман
778;элиста
779;юста
780;яшалта
781;яшкуль
782;бабынино
783;балабаново
784;барятино
785;белоусово
786;бетлица
787;боровск
788;дугна
789;дудоровский
790;думиничи
791;еленский
792;жиздра
793;износки
794;калуга
795;киров
796;козельск
797;кондрово
798;людиново
799;малоярославец
800;медынь
801;мещовск
802;мосальск
803;обнинск
804;перемышль
805;спасдеменск
806;сухиничи
807;таруса
808;ульяново
809;ферзиково
810;хвастовичи
811;юхнов
812;атласово
813;аянка
814;большерецк
815;вилючинск
816;елизово
817;ильпырский
818;каменское
819;кировский
820;ключи
821;крапивная
822;мильково
823;никольское
824;озерновский
825;оссора
826;палана
827;парень
828;пахачи
829;петропавловсккамчатский
830;тигиль
831;тиличики
832;устьбольшерецк
833;устькамчатск
834;амбарный
835;беломорск
836;валаам
837;вирандозеро
838;гирвас
839;деревянка
840;идель
841;ильинский
842;импалахти
843;калевала
844;кемь
845;кестеньга
846;кондопога
847;костомукша
848;лахденпохья
849;лоухи
850;медвежьегорск
851;муезерский
852;олонец
853;петрозаводск
854;питкяранта
855;повенец
856;пряжа
857;пудож
858;сегежа
859;сортавала
860;софпорог
861;суоярви
862;анжеросудженск
863;барзас
864;белово
865;белогорск
866;березовский
867;грамотеино
868;гурьевск
869;ижморский
870;итатский
871;калтан
872;кедровка
873;кемерово
874;киселевск
875;крапивинский
876;ленинсккузнецкий
877;мариинск
878;междуреченск
879;мыски
880;новокузнецк
881;осинники
882;прокопьевск
883;промышленная
884;тайга
885;таштагол
886;тисуль
887;топки
888;тяжинский
889;юрга
890;яшкино
891;яя
892;арбаж
893;аркуль
894;белая холуница
895;богородское
896;боровой
897;верхошижемье
898;вятские поляны
899;зуевка
900;каринторф
901;кикнур
902;кильмезь
903;киров
904;кировочепецк
905;кирс
906;кобра
907;котельнич
908;кумены
909;ленинское
910;луза
911;малмыж
912;мураши
913;нагорск
914;нема
915;нововятск
916;нолинск
917;омутнинск
918;опарино
919;оричи
920;пижанка
921;подосиновец
922;санчурск
923;свеча
924;слободской
925;советск
926;суна
927;тужа
928;уни
929;уржум
930;фаленки
931;халтурин
932;юрья
933;яранск
934;абезь
935;айкино
936;верхняя инта
937;визинга
938;водный
939;вожаель
940;воркута
941;вуктыл
942;гешарт
943;елецкий
944;емва
945;заполярный
946;ижма
947;инта
948;ираель
949;каджером
950;кажым
951;кожым
952;койгородок
953;корткерос
954;кослан
955;объячево
956;печора
957;сосногорск
958;сыктывкар
959;троицкопечерск
960;усинск
961;усогорск
962;устькулом
963;устьцильма
964;ухта
965;антропово
966;боговарово
967;буй
968;волгореченск
969;галич
970;горчуха
971;зебляки
972;кадый
973;кологрив
974;кострома
975;красноенаволге
976;макарьев
977;мантурово
978;нерехта
979;нея
980;островское
981;павино
982;парфентьево
983;поназырево
984;солигалич
985;судиславль
986;сусанино
987;чухлома
988;шарья
989;шемятино
990;абинск
991;абраудюрсо
992;анапа
993;апшеронск
994;армавир
995;архипоосиповка
996;афипский
997;ахтырский
998;ачуево
999;белореченск
1000;верхнебаканский
1001;выселки
1002;геленджик
1003;гиагинская
1004;горячий ключ
1005;джубга
1006;динская
1007;ейск
1008;ильский
1009;кабардинка
1010;калинино
1011;калининская
1012;каменномостский
1013;каневская
1014;кореновск
1015;красноармейская
1016;краснодар
1017;кропоткин
1018;крыловская
1019;крымск
1020;курганинск
1021;кущевская
1022;лабинск
1023;лениградская
1024;майкоп
1025;мостовской
1026;новороссийск
1027;отрадная
1028;павловская
1029;приморскоахтарск
1030;северская
1031;славянскнакубани
1032;сочи
1033;староминская
1034;старощербиновская
1035;тбилисская
1036;темрюк
1037;тимашевск
1038;тихорецк
1039;туапсе
1040;тульский
1041;устьлабинск
1042;шовгеновский
1043; железногорск
1044;абаза
1045;абакан
1046;абан
1047;агинское
1048;артемовск
1049;аскиз
1050;ачинск
1051;байкит
1052;балахта
1053;балыкса
1054;белый яр
1055;бельтырский
1056;бея
1057;бискамжа
1058;боготол
1059;боград
1060;богучаны
1061;большая мурта
1062;большой улуй
1063;бородино
1064;ванавара
1065;верхнеимбатск
1066;горячегорск
1067;дзержинское
1068;дивногорск
1069;диксон
1070;дудинка
1071;емельяново
1072;енисейск
1073;ермаковское
1074;заозерный
1075;зеленогорск
1076;игарка
1077;идринское
1078;иланский
1079;ирбейское
1080;казачинское
1081;канск
1082;каратузское
1083;караул
1084;кежма
1085;кодинск
1086;козулька
1087;копьево
1088;краснотуранск
1089;красноярск
1090;курагино
1091;лесосибирск
1092;минусинск
1093;мотыгино
1094;назарово
1095;нижний ингаш
1096;новоселово
1097;норильск
1098;партизанское
1099;пировское
1100;саяногорск
1101;североенисейский
1102;сосновоборск
1103;тасеево
1104;таштып
1105;тура
1106;туруханск
1107;тюхтет
1108;ужур
1109;устьавам
1110;уяр
1111;хатанга
1112;черемушки
1113;черногорск
1114;шалинское
1115;шарыпово
1116;шира
1117;шушенское
1118;варгаши
1119;глядянское
1120;далматово
1121;каргаполье
1122;катайск
1123;кетово
1124;курган
1125;куртамыш
1126;лебяжье
1127;макушино
1128;мишкино
1129;мокроусово
1130;петухово
1131;половинное
1132;сафакулево
1133;целинное
1134;шадринск
1135;шатрово
1136;шумиха
1137;щучье
1138;юргамыш
1139;альменево
1140;белая
1141;большое солдатское
1142;глушково
1143;горшечное
1144;дмитриевльговский
1145;железногорск
1146;золотухино
1147;касторное
1148;конышевка
1149;коренево
1150;курск
1151;курчатов
1152;кшенский
1153;льгов
1154;мантурово
1155;медвенка
1156;обоянь
1157;поныри
1158;пристень
1159;прямицыно
1160;рыльск
1161;суджа
1162;тим
1163;фатеж
1164;хомутовка
1165;черемисиново
1166;щигры
1167;грязи
1168;данхов
1169;доброе
1170;долгоруково
1171;елец
1172;задонск
1173;измалково
1174;казинка
1175;лебедянь
1176;лев толстой
1177;липецк
1178;тербуны
1179;усмань
1180;хлевное
1181;чаплыгин
1182;анадырь
1183;атка
1184;балыгычан
1185;беринговский
1186;билибино
1187;большевик
1188;ванкарем
1189;иульитин
1190;кадыкчан
1191;лаврентия
1192;магадан
1193;мыс шмидта
1194;ола
1195;омонск
1196;омсукчан
1197;палатка
1198;певек
1199;провидения
1200;сеймчан
1201;синегорье
1202;сусуман
1203;устьбелая
1204;устьомчуг
1205;эвенск
1206;эгвекинот
1207;ягодное
1208;волжск
1209;дубовский
1210;звенигово
1211;йошкарола
1212;килемары
1213;козьмодемьянск
1214;куженер
1215;маритурек
1216;медведево
1217;морки
1218;новый торьял
1219;оршанка
1220;параньга
1221;сернур
1222;советский
1223;юрино
1224;ардатов
1225;атюрьево
1226;атяшево
1227;большие березники
1228;большое игнатово
1229;выша
1230;ельники
1231;зубова поляна
1232;инсар
1233;кадошкино
1234;кемля
1235;ковылкино
1236;комсомольский
1237;кочкурово
1238;краснослободск
1239;лямбирь
1240;ромоданово
1241;рузаевка
1242;саранск
1243;старое шайгово
1244;темников
1245;теньгушево
1246;торбеево
1247;чамзинка
1248;апатиты
1249;африканда
1250;верхнетуломский
1251;заозерск
1252;заполярный
1253;зареченск
1254;зашеек
1255;зеленоборский
1256;кандалакша
1257;кильдинстрой
1258;кировск
1259;ковдор
1260;кола
1261;конда
1262;мончегорск
1263;мурманск
1264;мурмаши
1265;никель
1266;оленегорск
1267;полярные зори
1268;полярный
1269;североморск
1270;снежногорск
1271;умба
1272;ардатов
1273;арзамас
1274;арья
1275;балахна
1276;богородск
1277;большереченск
1278;большое болдино
1279;большое козино
1280;большое мурашкино
1281;большое пикино
1282;бор
1283;бутурлино
1284;вад
1285;варнавино
1286;васильсурск
1287;вахтан
1288;вача
1289;велетьма
1290;ветлуга
1291;виля
1292;вознесенское
1293;володарск
1294;воротынец
1295;ворсма
1296;воскресенское
1297;выездное
1298;выкса
1299;гагино
1300;гидроторф
1301;горбатов
1302;горбатовка
1303;городец
1304;горький
1305;дальнее константиново
1306;дзержинск
1307;дивеево
1308;досчатое
1309;заволжье
1310;катунки
1311;керженец
1312;княгинино
1313;ковернино
1314;красные баки
1315;кстово
1316;кулебаки
1317;лукоянов
1318;лысково
1319;навашино
1320;нижний новгород
1321;павлово
1322;первомайск
1323;перевоз
1324;пильна
1325;починки
1326;саров
1327;сергач
1328;сеченово
1329;сосновское
1330;спасское
1331;тонкино
1332;тоншаево
1333;уразовка
1334;урень
1335;чкаловск
1336;шаранга
1337;шатки
1338;шахунья
1339;анциферово
1340;батецкий
1341;большая вишера
1342;боровичи
1343;валдай
1344;волот
1345;деманск
1346;зарубино
1347;кресцы
1348;любытино
1349;малая вишера
1350;марево
1351;мошенское
1352;новгород
1353;окуловка
1354;парфино
1355;пестово
1356;поддорье
1357;сольцы
1358;старая русса
1359;хвойное
1360;холм
1361;чудово
1362;шимск
1363;баган
1364;барабинск
1365;бердск
1366;биаза
1367;болотное
1368;венгерово
1369;довольное
1370;завьялово
1371;искитим
1372;карасук
1373;каргат
1374;колывань
1375;краснозерское
1376;крутиха
1377;куйбышев
1378;купино
1379;кыштовка
1380;маслянино
1381;михайловский
1382;мошково
1383;новосибирск
1384;ордынское
1385;северное
1386;сузун
1387;татарск
1388;тогучин
1389;убинское
1390;устьтарка
1391;чаны
1392;черепаново
1393;чистоозерное
1394;чулым
1395;береговой
1396;большеречье
1397;большие уки
1398;горьковское
1399;знаменское
1400;исилькуль
1401;калачинск
1402;колосовка
1403;кормиловка
1404;крутинка
1405;любинский
1406;марьяновка
1407;муромцево
1408;называевск
1409;нижняя омка
1410;нововаршавка
1411;одесское
1412;оконешниково
1413;омск
1414;павлоградка
1415;полтавка
1416;русская поляна
1417;саргатское
1418;седельниково
1419;таврическое
1420;тара
1421;тевриз
1422;тюкалинск
1423;устьишим
1424;черлак
1425;шербакуль
1426;абдулино
1427;адамовка
1428;айдырлинский
1429;акбулак
1430;аккермановка
1431;асекеево
1432;беляевка
1433;бугуруслан
1434;бузулук
1435;гай
1436;грачевка
1437;домбаровский
1438;дубенский
1439;илек
1440;ириклинский
1441;кувандык
1442;курманаевка
1443;матвеевка
1444;медногорск
1445;новоорск
1446;новосергиевка
1447;новотроицк
1448;октябрьское
1449;оренбург
1450;орск
1451;первомайский
1452;переволоцкий
1453;пономаревка
1454;саракташ
1455;светлый
1456;северное
1457;сольилецк
1458;сорочинск
1459;ташла
1460;тоцкое
1461;тюльган
1462;шарлык
1463;энергетик
1464;ясный
1465;болхов
1466;верховье
1467;глазуновка
1468;дмитровскорловский
1469;долгое
1470;залегощь
1471;змиевка
1472;знаменское
1473;колпны
1474;красная заря
1475;кромы
1476;ливны
1477;малоархангельск
1478;мценск
1479;нарышкино
1480;новосиль
1481;орел
1482;покровское
1483;сосково
1484;тросна
1485;хомутово
1486;хотынец
1487;шаблыкино
1488;башмаково
1489;беднодемьяновск
1490;беково
1491;белинский
1492;бессоновка
1493;вадинск
1494;верхозим
1495;городище
1496;евлашево
1497;земетчино
1498;золотаревка
1499;исса
1500;каменка
1501;колышлей
1502;кондоль
1503;кузнецк
1504;лопатино
1505;малая сердоба
1506;мокшан
1507;наровчат
1508;неверкино
1509;нижний ломов
1510;никольск
1511;пачелма
1512;пенза
1513;русский камешкир
1514;сердобск
1515;сосновоборск
1516;сура
1517;тамала
1518;шемышейка
1519;барда
1520;березники
1521;большая соснова
1522;верещагино
1523;гайны
1524;горнозаводск
1525;гремячинск
1526;губаха
1527;добрянка
1528;елово
1529;зюкайка
1530;ильинский
1531;карагай
1532;керчевский
1533;кизел
1534;коса
1535;кочево
1536;красновишерск
1537;краснокамск
1538;кудымкар
1539;куеда
1540;кунгур
1541;лысьва
1542;ныроб
1543;нытва
1544;октябрьский
1545;орда
1546;оса
1547;оханск
1548;очер
1549;пермь
1550;соликамск
1551;суксун
1552;уинское
1553;усолье
1554;устькишерть
1555;чайковский
1556;частые
1557;чердынь
1558;чернореченский
1559;чернушка
1560;чусовой
1561;юрла
1562;юсьва
1563;анучино
1564;арсеньев
1565;артем
1566;артемовский
1567;большой камень
1568;валентин
1569;владивосток
1570;высокогорск
1571;горные ключи
1572;горный
1573;дальнегорск
1574;дальнереченск
1575;зарубино
1576;кавалерово
1577;каменка
1578;каменьрыболов
1579;кировский
1580;лазо
1581;лесозаводск
1582;лучегорск
1583;михайловка
1584;находка
1585;новопокровка
1586;ольга
1587;партизанск
1588;пограничный
1589;покровка
1590;русский
1591;самарга
1592;славянка
1593;спасскдальний
1594;терней
1595;уссурийск
1596;фокино
1597;хасан
1598;хороль
1599;черниговка
1600;чугуевка
1601;яковлевка
1602;бежаницы
1603;великие луки
1604;гдов
1605;дедовичи
1606;дно
1607;заплюсье
1608;идрица
1609;красногородское
1610;кунья
1611;локня
1612;невель
1613;новоржев
1614;новосокольники
1615;опочка
1616;остров
1617;палкино
1618;печоры
1619;плюсса
1620;порхов
1621;псков
1622;пустошка
1623;пушкинские горы
1624;пыталово
1625;себеж
1626;стругикрасные
1627;усвяты
1628;азов
1629;аксай
1630;алмазный
1631;аютинск
1632;багаевский
1633;батайск
1634;белая калитва
1635;боковская
1636;большая мартыновка
1637;вешенская
1638;волгодонск
1639;восход
1640;гигант
1641;горняцкий
1642;гуково
1643;донецк
1644;донской
1645;дубовское
1646;егорлыкская
1647;жирнов
1648;заветное
1649;заводской
1650;зверево
1651;зерноград
1652;зимовники
1653;кагальницкая
1654;казанская
1655;каменоломни
1656;каменскшахтинский
1657;кашары
1658;коксовый
1659;константиновск
1660;красный сулин
1661;куйбышево
1662;матвеев курган
1663;мигулинская
1664;миллерово
1665;милютинская
1666;морозовск
1667;новочеркасск
1668;новошахтинск
1669;обливская
1670;орловский
1671;песчанокопское
1672;покровское
1673;пролетарск
1674;ремонтное
1675;родионовонесветайская
1676;ростовнадону
1677;сальск
1678;семикаракорск
1679;таганрог
1680;тарасовский
1681;тацинский
1682;устьдонецкий
1683;целина
1684;цимлянск
1685;чалтырь
1686;чертково
1687;шахты
1688;шолоховский
1689;александроневский
1690;горняк
1691;гусь железный
1692;елатьма
1693;ермишь
1694;заречный
1695;захарово
1696;кадом
1697;касимов
1698;кораблино
1699;милославское
1700;михайлов
1701;пителино
1702;пронск
1703;путятино
1704;рыбное
1705;ряжск
1706;рязань
1707;сапожок
1708;сараи
1709;сасово
1710;скопин
1711;спасклепики
1712;спасскрязанский
1713;старожилово
1714;ухолово
1715;чучково
1716;шацк
1717;шилово
1718;алексеевка
1719;безенчук
1720;богатое
1721;богатырь
1722;большая глущица
1723;большая черниговка
1724;борское
1725;волжский
1726;жигулевск
1727;зольное
1728;исаклы
1729;камышла
1730;кинель
1731;кинельчеркасы
1732;клявлино
1733;кошки
1734;красноармейское
1735;красный яр
1736;куйбышев
1737;нефтегорск
1738;новокуйбышевск
1739;октябрьск
1740;отрадный
1741;пестравка
1742;похвистнево
1743;приволжье
1744;самара
1745;сургут (самарская обл.)
1746;сызрань
1747;тольятти
1748;хворостянка
1749;чапаевск
1750;челновершины
1751;шентала
1752;шигоны
1753;александров гай
1754;аркадак
1755;аткарск
1756;базарный карабулак
1757;балаково
1758;балашов
1759;балтай
1760;возрождение
1761;вольск
1762;воскресенское
1763;горный
1764;дергачи
1765;духовницкое
1766;екатериновка
1767;ершов
1768;заречный
1769;ивантеевка
1770;калининск
1771;каменский
1772;красноармейск
1773;красный кут
1774;лысые горы
1775;маркс
1776;мокроус
1777;новоузенск
1778;новые бурасы
1779;озинки
1780;перелюб
1781;петровск
1782;питерка
1783;пугачев
1784;ровное
1785;романовка
1786;ртищево
1787;самойловка
1788;саратов
1789;степное
1790;татищево
1791;турки
1792;хвалынск
1793;энгельс
1794;абый
1795;алдан
1796;амга
1797;батагай
1798;бердигестях
1799;беркакит
1800;бестях
1801;борогонцы
1802;верхневилюйск
1803;верхнеколымск
1804;верхоянск
1805;вилюйск
1806;витим
1807;власово
1808;жиганск
1809;зырянка
1810;кангалассы
1811;канкунский
1812;ленск
1813;майя
1814;менкеря
1815;мирный
1816;нерюнгри
1817;нычалах
1818;нюрба
1819;олекминск
1820;покровск
1821;сангар
1822;саскылах
1823;среднеколымск
1824;сунтар
1825;тикси
1826;устьмая
1827;устьнера
1828;хандыга
1829;хонуу
1830;черский
1831;чокурдах
1832;чурапча
1833;якутск
1834;александровсксахалинский
1835;анбэцу
1836;анива
1837;бошняково
1838;быков
1839;вахрушев
1840;взморье
1841;гастелло
1842;горнозаводск
1843;долинск
1844;ильинский
1845;катангли
1846;корсаков
1847;курильск
1848;макаров
1849;невельск
1850;ноглики
1851;оха
1852;поронайск
1853;северокурильск
1854;смирных
1855;томари
1856;тымовское
1857;углегорск
1858;холмск
1859;шахтерск
1860;южнокурильск
1861;южносахалинск
1862;алапаевск
1863;алтынай
1864;арамиль
1865;артемовский
1866;арти
1867;асбест
1868;ачит
1869;байкалово
1870;басьяновский
1871;белоярский
1872;березовский
1873;богданович
1874;буланаш
1875;верхний тагил
1876;верхняя пышма
1877;верхняя салда
1878;верхняя синячиха
